This design was downloaded from: http://web.maths.unsw.edu.au/~rsw/Sphere/Extremal/New/extremal1.html
                            Catesian Coordinates               		|     Weights
	x		|	y		|	z	    	|	w 
0.00000000000000E+00	0.00000000000000E+00	1.00000000000000E+00	1.16916655338948E-02
6.41357941615170E-01	0.00000000000000E+00	7.67241807207578E-01	1.26656050415641E-02
-4.29387653884139E-01	5.40450995759452E-03	9.03104110257501E-01	1.49508095203462E-02
-8.33026335485665E-01	-5.11291891328465E-01	-2.11300085776326E-01	1.14223755320624E-02
-2.35899618248793E-01	-9.50346934606912E-01	-2.02958306046632E-01	1.09376456325189E-02
8.60847020300074E-01	2.32606965157336E-01	4.52588563046809E-01	1.25128201447239E-02
-6.57423031071889E-01	1.41934046896820E-01	7.40033569878921E-01	1.14345211413738E-02
-8.87054999140928E-01	-3.50721678403837E-01	3.00212812512530E-01	1.19078989789480E-02
-3.82947117545030E-01	8.52443212642923E-01	3.55938301371126E-01	1.33077969965527E-02
-5.12500764132255E-01	-2.35314834801275E-01	8.25814685802028E-01	1.24679091547395E-02
5.21294119076160E-01	-5.93742666354052E-01	6.12961734178725E-01	1.30355223357107E-02
1.91572052359497E-02	4.78917473827433E-01	8.77650872927439E-01	1.00134516385652E-02
-7.87102717932821E-01	-3.57514636990549E-01	-5.02645596579021E-01	1.35091391242170E-02
7.11792005049096E-02	7.93960790485438E-01	-6.03787863895275E-01	1.16342846606386E-02
-6.01983334223777E-01	-3.58604511561742E-01	7.13455583483924E-01	1.27682927204157E-02
2.31332113106506E-01	-4.60544206429893E-01	8.56962360532560E-01	1.14846457368433E-02
5.35004073680890E-01	-3.47258257155659E-01	7.70183318426246E-01	1.21227980796817E-02
-7.19721481914103E-01	6.20564321157367E-01	-3.11289112848267E-01	1.23710016584439E-02
1.76657176734261E-01	-8.39034388505755E-01	5.14600366122152E-01	1.29698402112528E-02
-3.37466655996981E-01	7.25695421649826E-01	5.99568520760300E-01	1.31841909611822E-02
-8.44412535353688E-01	-4.57816091586047E-01	2.78158042167455E-01	1.17816862167507E-02
7.32816185635474E-01	2.29774842976752E-03	6.80422779176907E-01	1.26480425030515E-02
6.42365283299649E-01	4.07608867732766E-01	6.49016065869692E-01	1.21116592625599E-02
6.48338865684204E-01	-6.05373856818912E-01	4.61713340421861E-01	1.24829141510117E-02
8.33524759253774E-01	3.49049396389981E-01	4.28253423326336E-01	1.17084063156216E-02
-9.99048542016029E-01	-3.12996422639250E-02	-3.03701019062576E-02	1.34469496066742E-02
-1.41532218134401E-01	1.41679383127595E-01	9.79742610906834E-01	1.20651151940116E-02
2.57293240245826E-01	9.27356627110426E-01	2.71679728132551E-01	1.03931043541802E-02
-4.44234324477056E-01	6.64390886106263E-01	6.01032957012630E-01	1.27792927281219E-02
-9.42785775257157E-01	-3.33389350927232E-01	2.55395009325350E-03	1.28903177768286E-02
-6.75779775716816E-01	-1.59922731366629E-01	7.19545978186499E-01	1.21430298842670E-02
9.83865050652015E-01	5.58834609894445E-02	1.69960586293849E-01	1.20998698935792E-02
8.56742787630578E-01	-4.91555579126721E-01	-1.56092627860441E-01	1.24431734990917E-02
-6.50344166869811E-02	9.31176696493965E-01	-3.58720621867170E-01	1.18989556475572E-02
-2.26849489461456E-01	4.79041497570448E-02	9.72750996692951E-01	1.32062777131034E-02
3.99867697977996E-01	-4.95841964526913E-01	7.70873900406460E-01	1.21901963791336E-02
7.46333145066668E-01	-6.53762155183406E-01	1.24827404943158E-01	1.13208862524682E-02
